A,B,C,F,G,H,I,J,K,L,Response,D,E,M,N
-362.5922773,0.628058235,-0.125438611,-0.514167688,-0.053747091,0.266628072,0.52596393,-1.225168512,0.092158258,0.136856643,-1.698504782,Fema,Yes,0.106739388,-362.8481149
-44.26589013,1.307183845,-0.357579032,0.456153036,0.677557034,0.873311836,1.199736176,0.572751367,-0.860153385,-0.809626576,-0.431096338,Fema,Yes,-0.781076259,-44.19059174
-187.1386661,-2.534554462,1.201697856,0.406657087,0.665967146,0.809180297,-1.19809288,-0.547518101,0.500992232,0.93610755,-1.109477554,Fema,Yes,0.785817135,-187.085976
-104.8831447,2.065995793,-0.095706711,1.650221359,-1.440846651,0.0383931,-1.432773111,-0.205018206,1.04369114,-0.831172804,-0.938475542,Fema,Yes,-0.786566377,-103.930368
-80.99968672,0.705081101,2.315170634,3.801660215,0.064024198,-1.091032977,-0.126855873,0.129162174,-0.812516046,-0.328301107,-1.138323958,Male,Yes,0.028614651,-80.92569633
-218.8784463,-0.282569126,0.103080172,-1.727575029,-1.108898121,-0.634270329,0.678356243,-3.597163346,2.00610711,-0.698940382,-0.919187046,Male,Yes,-0.496818529,-218.8881226
-176.9688688,-0.401898226,0.236377055,-0.622494806,0.044895903,1.036900766,-0.41559332,-0.034927583,-0.07942715,0.046608868,-1.654024983,Fema,Yes,-0.100392384,-176.968937
19.78960034,0.251630249,-0.377051206,0.279196493,-0.114487046,-1.530616244,0.327623179,0.568722399,-0.393733712,0.099421987,1.593273616,Fema,Yes,0.281400461,20.3906062
68.59000237,0.611043994,-1.355082944,-0.384941375,0.106210993,0.582334958,0.844498557,-0.491333563,0.811050707,-1.031785519,-0.281605326,Male,Yes,-0.594191025,68.76586614
-130.8820273,1.300716912,0.971681198,2.435728505,-0.530494203,-0.192100971,0.070847597,0.409594119,-0.375669043,-1.618500162,0.049150292,Fema,Yes,-1.487743975,-130.5274555
26.92026717,0.4031643,-0.365392707,0.491093809,-0.529141143,0.876726259,-1.504966866,0.904142284,-1.076187849,0.175712913,-0.013370141,Male,Yes,0.573110169,27.18233598
121.4516588,0.891364106,0.340024598,0.638024033,0.900723905,0.126568802,0.793007071,-0.219772986,-0.172482317,-1.548796137,2.188618679,Fema,Yes,-1.443571272,121.0720008
216.0052959,0.524489032,0.659357159,-1.187092472,-0.486040212,-1.050405216,0.255166549,0.069558851,1.76234312,-0.018432299,0.266105375,Male,Yes,0.068101172,215.6208592
154.4878426,-0.456958199,0.17448769,-0.27684431,0.64602734,-1.292801151,0.351856699,-0.093261602,0.248672195,-0.572445626,-0.313698924,Male,Yes,-0.597107436,154.5844927
-103.5032338,0.227123178,-0.113882724,0.682013717,1.192823025,0.834624992,0.19386297,0.720113194,-2.367669846,-0.572039336,-0.002491529,Fema,Yes,-0.697270055,-103.088305
76.86441271,-1.682076829,-1.748073094,-0.415429419,1.864620374,-0.73889738,2.22426303,0.584909666,1.380774516,-1.613089977,-1.286182324,Fema,Yes,-1.48551474,76.90545613
-326.8831142,1.319245138,0.047335821,0.442903276,-2.170890409,-0.00806795,-1.621756736,-1.049578892,-1.401151467,-2.023317358,0.547800329,Fema,Yes,-2.205911412,-327.6554887
2.98402508,2.229795859,0.633281582,0.914686364,0.419050218,-0.010267679,-0.621903081,0.621619418,-1.799108603,-0.752635848,1.950220993,Fema,Yes,-0.649696412,3.138364178
66.01861585,0.133170626,2.463494044,0.910635368,-0.087177085,0.841158505,-1.118821126,1.218377362,-1.294479514,1.033208645,1.190873146,Male,Yes,1.166632423,66.28551767
-5.312106862,-0.224357035,0.002016816,-1.003090245,-0.537823773,0.507356887,-0.187758445,-0.920941317,0.778837277,-0.564811786,-0.31725428,Male,Yes,-0.480110767,-5.634553051
-1.982012841,1.214964737,-0.611261529,0.499379525,-0.774274128,-0.53400568,-0.06232819,-0.834699997,0.31710773,0.123046535,-0.14957443,Male,Yes,-0.06127841,-1.383465537
196.8694388,0.37775917,-0.075650471,1.821915098,1.631597428,0.770673054,-0.130439734,0.327066209,0.158958674,-1.157017281,0.832650739,Male,Yes,-1.302013254,196.7672262
37.98552963,-0.480845341,-0.603620436,0.274647204,-0.770784301,0.643631275,0.688896667,-0.703859036,0.929145148,-0.98982255,-0.080811613,Male,Yes,-0.901700808,37.56249302
89.22971232,-0.292594207,-0.988096688,0.159191767,1.176786962,0.982326984,1.037444797,-0.872158398,-0.566603025,0.174629578,0.465589191,Male,Yes,0.179780891,89.6698063
-219.4878491,0.040837932,-1.824205047,-0.610193662,0.062364098,0.498857233,0.228108813,-0.687197866,-0.947404682,1.158771872,-1.709067092,Male,Yes,1.106538097,-219.0842446
-210.6782735,1.127956625,2.285601182,0.252270781,-0.711285756,-0.300006659,0.875509153,-0.684401556,-0.993257217,-0.879557097,-0.874662522,Male,Yes,-0.63713633,-210.6983858
-336.8235238,-2.164428862,0.285620529,-1.534703641,-0.534052554,0.290410501,-0.146930033,-1.323205296,-1.640533164,1.160924552,-0.760052913,Male,Yes,1.28231135,-336.936047
25.76747243,-0.537583369,-0.56157875,1.608522156,0.523261739,0.16066119,-0.952644953,-1.201201519,1.576298973,-0.862267,-0.755462726,Male,Yes,-1.357608686,25.617112
-100.900091,-0.502110378,1.746532397,0.505072311,-0.990017203,-0.103331836,-0.124183194,-0.07475138,0.661744788,0.071091983,-1.628559817,Fema,Yes,0.227530729,-101.2697092
78.3035572,1.663906828,0.065813507,1.42171714,-0.022769173,1.593039844,-0.640943809,1.344965001,0.512022926,0.637236723,0.615979404,Fema,Yes,0.300725333,78.18858992
124.0016459,1.80224223,1.054324975,0.018627371,0.900054243,1.117283466,-1.563904635,-1.240216336,1.574371237,1.988731919,0.417800583,Fema,Yes,1.908300717,124.5950053
-352.8210728,-1.455285804,0.970433046,0.278255834,-1.40220506,0.113220625,-0.029481647,-0.782528542,0.096548553,0.886721453,-1.87925228,Fema,Yes,0.830459476,-352.5721045
386.2333688,-0.153150525,0.755140945,-0.136072106,0.93301154,-0.464116153,0.840160325,2.448176668,1.413068023,-0.883887936,-0.044102147,Male,Yes,-0.743024861,386.3737007
-114.2785463,0.923813151,1.389283785,-1.003428963,-0.178278921,-0.399993388,-2.658387132,-0.985396168,-1.021254008,-0.154916555,0.004502263,Male,Yes,-0.391968196,-114.0884136
161.700255,0.318727653,0.017479159,-0.455532504,0.920858824,-0.803409664,-0.689549778,0.316942612,-0.651025593,0.681594518,1.188029792,Male,Yes,1.063950385,161.4456002
64.79110306,-0.599224277,0.189499638,3.170974773,0.435546159,-0.156023891,1.049093188,0.418398011,-0.854161261,-0.893574402,1.433352503,Male,Yes,-0.535573449,64.55548438
-179.1811846,0.094351589,-0.890915083,0.274516358,-0.384879809,-0.719604389,-0.812992989,-0.730677753,-0.286887192,-0.107305276,-1.126825809,Fema,Yes,-0.241726935,-179.0992166
-163.12487,-1.242191008,-2.206918682,-0.689237458,0.538548689,-0.610604138,-2.979745625,-0.27664886,-0.894169626,-0.052099354,-0.18204794,Fema,Yes,0.072023702,-163.2666822
-170.8456733,0.96744615,0.205332564,1.325014053,-1.226621659,-1.298686722,1.276075346,-2.047323613,-0.263937349,-0.152774424,1.030438267,Fema,Yes,-0.425517606,-170.7373404
-6.229373643,-1.39880997,-2.56542667,-1.651163467,-0.198117538,-0.829679434,1.453053907,-0.382995085,-0.114795259,-0.885700371,1.070991003,Fema,Yes,-0.944202209,-6.486597158
-268.3845771,0.567966023,0.146561218,0.608321933,0.530388736,2.596495281,0.404322911,-1.393872356,-1.193732452,0.568058293,-0.449008759,Fema,Yes,0.42670881,-268.0809094
196.8923026,-0.276421068,-0.065183569,-0.963121394,-0.040149818,0.600480812,0.662760578,1.06241246,0.26368204,1.184748103,-0.60945488,Male,Yes,1.313661779,196.6951831
80.63365813,0.112122408,0.047329079,-0.738224986,0.525975524,0.931839718,-2.271243246,0.266756788,0.840794952,1.614970939,-0.131063323,Fema,Yes,1.90803897,81.12401232
-389.776838,-0.401763742,-0.857670205,0.13906415,-1.542921447,0.634386673,1.62927577,-0.842571702,-0.673664171,-0.886879604,-2.313773113,Fema,Yes,-0.652031226,-389.9794589
127.9501974,-1.02317313,-0.503889888,0.394948189,0.177158337,0.065305605,-0.773512803,0.976381745,-0.911881299,0.576478703,1.946049503,Male,Yes,0.381535049,127.9932293
-165.4365883,-0.299260183,-1.15711662,-0.7106296,-0.809497524,-0.12040219,3.81E-05,-0.971189212,0.489940775,-0.427095633,-1.559405924,Male,Yes,-0.8233383,-164.8999564
-75.60927725,-1.505209108,0.869819567,-0.19884866,-0.515211102,-1.275676938,0.17745019,1.174416158,-0.051160282,-0.235441365,-0.272002334,Fema,Yes,-0.006986213,-75.23572052
9.336214394,-0.018364696,0.585878061,-0.278966299,1.01657403,0.354858189,0.248427284,-0.501802164,0.79754443,-0.650683958,-1.507764294,Male,Yes,-0.865857916,9.142126094
-318.2238426,0.592205682,-1.005144431,-2.3536404,-1.392015917,0.576934597,0.818353731,0.320999466,-1.731731346,0.431633853,-0.902071971,Fema,Yes,0.501137225,-317.9320143
-133.133073,-0.693576303,0.479762362,-2.323143978,1.01144816,-0.315686367,-0.889706986,-0.111472887,-2.05469977,-0.306236778,0.139350019,Male,Yes,-0.341175929,-133.6492931
-251.3726212,-0.086711515,0.434044071,-1.621369543,0.453942445,-2.702793395,1.021406749,-0.254271617,-1.149035284,-0.162396507,-0.729208283,Fema,Yes,-0.442273999,-252.3466239
-102.4938539,1.932370333,-0.56861724,1.433743845,-1.511580323,-0.109323217,-0.283183419,0.23739885,-1.315783049,0.533068184,-0.049536102,Male,Yes,0.360337958,-102.2746829
-87.66908371,-0.053138339,-0.166153136,-0.5888132,-0.045383364,0.013984535,-0.578942351,1.738857208,-0.960105566,0.107519032,0.139826598,Fema,Yes,0.135710679,-87.59386135
131.6297027,0.497417171,-0.982201504,-1.208062472,-0.215643116,0.203582705,0.257545992,0.548699472,-0.083125336,0.482421338,-0.781142954,Male,Yes,0.622612746,132.2534145
58.0975852,-2.551337325,0.658706539,-0.105459128,-0.014163012,-0.841527384,-0.492428098,0.704035505,-0.178263299,-1.457736066,0.867876687,Fema,Yes,-1.313643123,58.53734148
26.5492545,0.182099779,0.214406013,1.546671838,-0.526243341,0.665589287,0.003616301,-0.845441342,-0.201384543,-0.571478415,0.907204868,Male,Yes,-0.200745285,27.00181879
39.73135196,-0.597309338,-1.135684715,-0.725053217,1.430620888,0.960332772,1.669487886,-0.775519575,-0.496698796,1.396944949,0.938059394,Male,Yes,1.407690827,39.94081714
118.3888352,0.212223484,0.277723466,-1.508588291,0.099803535,-0.368758519,-1.523898501,0.486758259,-0.226360865,0.774258678,1.4348359,Fema,Yes,1.08285648,117.9183624
-17.77252651,-0.615020849,-0.764402029,0.750482537,-0.703515316,-0.196557244,-0.574987837,0.697409703,-0.107961943,-0.936009499,-1.018885599,Male,Yes,-0.94239057,-18.14359694
-336.4079967,-0.661769814,1.027609994,-0.587910593,1.704313988,-1.132321617,-0.090440463,-1.635432009,-0.333390886,-0.010467524,-1.574327657,Fema,Yes,-0.305354411,-336.9713893
-52.16970723,-0.574897309,1.317810078,-0.518854443,-0.89464486,-0.971400477,-0.51911686,0.122830716,0.130643024,2.417459282,-0.366800081,Fema,Yes,2.234059547,-52.52369823
-148.3401706,-0.179187935,-0.443394936,1.773789492,-0.706423333,0.48784122,-0.084340792,-1.30581721,-0.626304632,-0.715499163,0.185691931,Male,Yes,-0.863567009,-148.4991514
133.523283,-0.37730345,-0.530852967,-0.265835119,2.285457704,-0.075504349,0.824757015,0.124856602,0.261114135,-0.81186171,0.524585691,Fema,Yes,-1.17374889,133.2247184
-126.4620053,-1.535623827,0.610402675,-0.058244279,-0.094028705,0.269838915,-0.475628299,-1.759683195,-0.281397217,0.178969889,1.690108978,Fema,Yes,-0.003275605,-126.4733983
18.33342608,0.240179649,2.209805589,0.088580197,0.966675373,-0.09025007,1.207374987,-0.554128868,-0.938791457,0.418972011,1.46684517,Male,Yes,0.46204494,18.45458169
33.92161075,-2.278379361,0.540849054,0.419097532,0.179703762,-1.241712717,0.844433845,0.657570845,0.763721633,1.057346006,0.615455715,Fema,Yes,1.454005279,33.34992934
-219.6917506,-0.514467959,-0.182095278,-0.958705496,-0.053175616,1.352506134,0.180290065,-1.572747841,-0.8833889,0.252884341,-0.236318068,Male,Yes,0.223322602,-219.8221121
-566.337613,0.085702092,0.032329981,-0.066562848,1.010090781,1.431443247,0.636586768,-2.538511126,-1.640601205,-0.150595109,-1.650378396,Fema,Yes,-0.423634199,-566.9458622
-135.2958982,-0.140120954,-2.046315888,-1.32760373,-1.057361033,1.065478093,-1.401320168,-0.069464071,-0.179081216,0.538195379,0.677956019,Fema,Yes,0.642034507,-135.8626627
-5.855392474,2.405715463,-0.37914342,2.542334601,-2.100525474,0.182802669,0.404355684,-0.299516775,0.363241477,0.424356434,0.142413753,Male,Yes,0.609299899,-5.168280023
80.63695783,-1.53013677,-1.081977717,0.749952146,0.579292556,-0.160757794,0.588575531,-1.551736851,1.547766227,-0.51412469,2.073810589,Fema,Yes,-0.580261299,81.22390518
37.43002164,1.661651861,2.160013108,-0.966063185,-1.280806714,0.306272488,0.99914985,-1.176473154,2.360228586,0.439522323,-0.786468415,Fema,Yes,0.42388254,37.24605018
162.0233251,-0.130665667,-0.027439239,0.114711555,0.87848938,-0.128360737,-0.694142807,0.394630078,-1.41465771,1.151911556,-0.328801409,Male,Yes,1.069583098,162.8658709
-134.9082608,-0.598426144,-1.90700442,0.046036992,0.844850944,-0.672553314,-0.563917285,-0.903615626,-0.197861971,-0.438517497,-0.598194249,Fema,Yes,-0.49396884,-135.2115542
115.2361748,0.4031153,-1.213213632,0.018814787,-0.096762258,1.703775486,1.510627592,0.138888105,0.567997256,0.45870585,-0.071351748,Male,Yes,0.451574071,115.4503361
-229.9130688,2.143405511,0.128521828,0.013563219,0.659755418,1.536558888,0.171156897,-2.758927524,0.465107465,-0.606735568,-1.054309546,Fema,Yes,-0.564590552,-229.8501122
-109.0189749,-1.3331294,0.049786912,-1.909167041,0.008541872,-0.824381999,-1.04836522,-1.028937161,-0.950007231,1.006719959,-0.13022637,Male,Yes,1.072624498,-109.5033101
-101.8123759,0.47470609,1.366351093,1.288022594,-0.868388531,0.254857993,2.462781616,0.419499314,-0.613180565,-0.69513726,-0.17870933,Fema,Yes,-0.680611255,-102.2210988
-11.88447291,0.78487822,0.888896446,0.662396734,1.165867087,2.28488533,0.688305826,-0.612036536,1.370192613,-0.908673687,-1.730044902,Fema,Yes,-1.170261971,-11.88133555
-229.9483973,-0.800027788,0.007225833,-0.64827255,0.532315701,-1.147647705,0.142980272,-1.463325445,-1.04476766,-0.335682398,-1.756020965,Male,Yes,-0.400825758,-229.2350783
165.9631619,-1.752418925,-0.844757101,0.791971044,0.398477532,1.192175387,1.471532221,1.105298619,0.624609212,0.623351047,-0.044859234,Male,Yes,0.664665381,166.5855959
-73.20184864,-0.250756677,-2.193683352,0.174373049,-0.75949549,0.600605202,-0.013250268,-1.396535238,0.397565216,-1.150692004,0.75504968,Fema,Yes,-0.879497001,-73.84286519
-44.58168736,-1.042793746,0.653863186,0.63268111,-1.279135306,-0.760275505,1.135155932,0.439974919,0.257154209,-2.252246858,0.198875933,Fema,Yes,-2.113377655,-44.62028645
113.0970819,-0.861335595,0.178345462,-0.990814386,1.186696476,0.027381737,-1.916928814,0.524882852,-0.479960549,0.203682325,1.373190676,Fema,Yes,0.473698691,112.3507234
-135.6467035,0.660532355,-0.882525077,-0.561451199,-0.424236014,1.477837321,-0.21928854,-1.682250183,-0.038437495,0.174183114,0.28041958,Fema,Yes,-0.188497584,-135.9343401
270.8890401,0.58358283,-0.465423233,-0.366293254,1.24536242,0.188896642,-0.664441301,0.040359742,0.964086535,0.228153379,-0.052111424,Male,Yes,0.652154499,271.0268794
-35.5819939,-0.094366218,-1.652493326,-0.076168564,0.071754006,-1.723354479,0.214539154,-0.676689268,1.513924877,-3.069206828,-0.881015901,Fema,Yes,-2.836155508,-35.15966682
-222.9169538,-2.106197212,0.796560724,-0.055439023,-1.04778081,0.81393791,-0.594331971,0.170598202,0.04236114,-0.389518388,-0.477056306,Fema,Yes,-0.102107097,-222.2919381
21.60071148,0.367593174,0.655855561,-0.831446687,-0.217826248,0.740402777,0.726082379,-0.088093135,1.57683721,-0.615115294,0.798550811,Fema,Yes,-0.638063434,20.80030474
-49.27154303,0.791297948,0.145476426,1.348113189,1.060701248,-0.435664696,-0.733841832,-1.959615355,-0.556654509,1.384040949,-0.111661377,Male,Yes,1.425683938,-48.98279461
-176.6055016,0.617172802,0.424735816,1.100631415,-2.351311158,0.595135283,0.233906967,-0.721320324,0.512541485,-0.59641499,-1.27838583,Male,Yes,-0.646935482,-176.32632
-30.61734478,-1.050484421,0.901600501,-0.037045537,-0.105331348,-0.921139986,-0.537424615,-0.96345099,1.471010786,0.025738588,0.380686839,Fema,Yes,0.070520108,-31.30428102
-1.976583243,0.532491845,-0.965954893,0.019782674,-0.704759253,-0.408223656,0.915915065,0.443460018,0.606908861,-0.420529027,-1.727156971,Male,Yes,-0.496094404,-1.871166355
-167.2450547,-0.441263818,-0.392482091,-1.642417052,1.006873885,0.091940252,-1.494602999,-0.977534908,-0.293827008,0.153041412,-1.79884394,Male,Yes,0.078478069,-166.7789088
95.88487088,1.367414982,-1.158203185,-0.282195877,-0.104979701,-1.212867816,0.283769554,2.23201639,0.153644461,0.844454307,0.027509702,Fema,Yes,1.017781529,95.83985005
187.1966573,1.314154434,-0.301472315,-1.631219508,0.510874822,0.105834644,-0.860509747,0.898967395,1.37522542,1.49949149,-0.487091432,Fema,Yes,1.595214114,186.7842055
94.43450895,0.696650654,-0.837776259,-0.197787452,0.700680109,-0.173608236,0.898240622,1.246695141,-0.563309359,-0.031911076,0.202881044,Fema,Yes,-0.029769909,94.86292863
-176.8510037,-0.3955523,-1.476499899,0.257595971,1.029451505,0.241072326,-0.625264548,-1.671210588,0.564001509,0.705636613,-1.081474542,Fema,Yes,0.550625622,-176.6877424
93.25239,0.529199245,-0.459969525,-0.169645342,0.270410559,-1.812702175,-0.124618017,-1.592215885,0.446333436,0.933660544,-0.167610079,Male,Yes,0.815183164,93.11403114
214.7720766,3.427538547,0.731592505,-2.306957765,0.045113004,0.309703589,-1.341704943,-0.752582284,1.66831106,-0.75156899,0.23622549,Male,Yes,-0.680023802,214.9666013
120.2622575,-0.431414341,0.897864173,-0.112443756,-0.498211619,-2.372193872,-1.381745009,1.022392322,0.529833783,-0.375959966,0.444781362,Fema,Yes,-0.355701805,120.677242
-93.53335862,2.925249584,0.692328841,0.501992664,-1.378836972,0.241738288,-0.145151819,-0.702834596,-0.045875549,-1.824693063,-0.941815474,Male,Yes,-2.252063104,-92.80321077
-48.84059266,-0.98910238,0.870814118,0.233379568,-0.989330048,0.639173598,-0.247200343,1.373848206,0.770254275,-0.857667955,0.197391173,Fema,Yes,-0.963525608,-48.36635988
-150.8322525,1.509576958,0.926691226,0.640948447,0.456642461,1.838181489,-0.984082688,-0.534977143,-0.890341532,-1.264800032,-0.754652488,Fema,Yes,-1.528671777,-150.3882571
464.7065543,0.906044658,0.922206672,0.61407937,1.86755896,0.947251968,-0.155010093,1.480514791,1.910064953,0.802456396,1.922942026,Fema,Yes,0.502079374,464.7699358
70.93443156,0.815471969,-0.172458597,-0.726365832,-0.013451469,0.669562341,1.004419192,-0.37412632,0.48096985,0.852829768,0.152176976,Male,Yes,0.911781971,70.38694021
-106.5006362,-0.303850814,-0.160255463,-1.706382138,0.487280526,0.39273891,-0.381076263,1.109408535,-0.920523672,-0.35547292,-0.305845638,Fema,Yes,-0.217981852,-106.2100719
108.5110598,1.193414585,-0.577396249,-0.089042119,0.707158031,-0.142510397,-0.329742365,0.344046138,1.006703924,-0.373412163,-1.683206807,Male,Yes,-0.601731558,107.498662
201.6819124,-0.44969331,-1.029724393,0.027680128,-0.816981274,-0.997730484,0.940431491,-0.245136756,2.240693091,-1.440148888,0.306912103,Male,Yes,-1.584098556,201.3714389
279.6959442,0.568610833,-0.027848381,-1.571750737,1.048880516,0.151900529,-0.577225624,1.193241136,0.660570808,0.531131373,-0.165459264,Male,Yes,0.160714739,279.8162695
-45.88916368,0.329522442,-1.510199644,3.306574349,-0.924893073,-0.387313437,-0.347584513,-0.578708513,2.008149279,-0.853238484,-1.824079552,Fema,Yes,-0.77273674,-45.69264086
-266.5472521,0.238103148,-1.303242754,-1.742356198,-0.944368491,0.115147873,-0.379147563,0.417318821,-0.590057646,-1.660699812,-1.550429345,Fema,Yes,-1.621036385,-266.1662714
-43.42798526,-1.667911974,-1.076744099,-0.395236876,0.485246444,0.182834907,1.025346109,-0.363797876,0.487461991,-0.234880615,-0.372501193,Fema,Yes,-0.1572543,-43.21785733
52.75198618,-0.690864211,-0.536246785,-1.322500754,0.38335523,-0.745009827,0.358543479,1.092625368,0.47294788,0.815168711,-1.32619077,Fema,Yes,0.507593714,52.63664496
159.1849572,-1.576700731,-0.115313526,0.354003798,-1.082917976,-0.714480028,-0.224125299,-0.021914771,1.347786639,-1.172858187,1.72078869,Fema,Yes,-1.018367721,159.2695462
133.2620059,1.053199898,-0.296231654,-1.131539242,1.996766002,-0.575935608,1.561098557,0.973080004,-0.165628783,1.745284573,-1.029112968,Male,Yes,2.174668523,133.55752
79.49097024,0.778008176,1.247325779,0.137911012,-1.090081008,-0.864605885,-0.319154002,-0.093554586,0.587482147,0.647622076,-1.655827026,Male,Yes,0.839866611,78.97926678
120.7266852,-0.101002517,0.095002662,0.63428451,-2.231537639,0.794441648,-0.649616487,0.811089677,1.324868271,0.261106182,1.077314881,Fema,Yes,0.46974344,120.3896042
199.5169955,-0.368782204,0.215677198,2.19515606,0.493681858,2.190078219,1.270354358,-0.038940302,1.223767836,0.899884661,1.507576246,Fema,Yes,0.597379049,199.0619735
-210.6129769,-0.091921739,0.22141397,-0.472044941,-0.485728445,1.228130035,-0.017855349,-0.502305584,-0.00352959,0.093326172,-1.067430844,Fema,Yes,0.105636759,-210.3903847
-99.90750526,-0.137444419,-1.34423287,-0.049526529,0.166254818,-2.010480007,-0.868922497,-0.677479821,0.402379681,-0.733776942,-0.432789599,Fema,Yes,-0.748761525,-99.82077216
62.88158503,-0.896749761,0.405037451,1.138865279,0.460610183,0.990841945,1.719427527,-0.909829288,1.133028549,0.048568963,1.258454111,Fema,Yes,-0.012945435,62.55247909
0.118128098,-0.597174677,1.743977729,0.906339908,-0.774971045,-0.293818473,1.382400361,1.35887121,0.615971851,0.439978755,-0.216477326,Fema,Yes,0.505878104,0.690178763
-80.83220824,-1.920380658,0.018202667,0.426366906,1.177021104,1.250266214,0.18482025,-1.257721114,-1.093695004,0.68877289,0.708075086,Male,Yes,0.504784778,-80.51086209
-88.35995107,1.199760707,-0.279342182,2.095600702,-1.560958921,0.426313066,0.358053945,0.893931753,0.214775177,-0.482702867,-0.458080303,Fema,Yes,-0.377617493,-88.06295221
-52.44846305,-0.064552019,0.689720862,-1.098416858,0.696871374,0.569612937,-0.274299463,1.245376549,-0.469222276,-0.389240795,-0.970079401,Fema,Yes,-0.548719917,-52.09356598
-129.5140399,-0.493319883,0.676908035,0.426258731,-1.424060909,1.494484544,-2.069985025,-0.23792173,0.416050046,0.781198102,-0.597316069,Fema,Yes,0.810903033,-129.6987617
-353.722256,-1.116903127,-1.377173468,-0.159270841,0.285738405,-2.145268174,-0.009091063,-0.024155112,-1.87672812,0.107593216,-0.968771041,Fema,Yes,-0.158340355,-353.4037114
188.7707573,1.901340052,0.00271754,-0.393449121,0.783744494,-0.735295718,-0.633988659,1.51900328,0.274416995,-0.40435222,0.106652295,Fema,Yes,-0.320243465,189.3803732
7.216391359,0.151236438,-0.562251625,-0.785666393,-2.071523587,1.526306733,1.423475034,-1.256287301,1.633349061,2.147365165,-0.53943511,Male,Yes,2.379858464,7.065302851
-237.8415586,0.134687262,-0.234694354,-0.481044022,-1.479795615,-2.810668055,-0.150653638,-1.483491553,-0.01155552,-0.17392993,0.004174999,Fema,Yes,-0.067927515,-237.9590266
78.64144451,-2.038021519,0.874876727,-0.28203254,-0.767608226,0.019058792,0.625417094,-0.542850665,1.807692736,-0.41438219,1.276102268,Fema,Yes,-0.458733261,79.50409732
255.385134,-0.383551525,0.741299816,0.273906776,1.464705654,-0.565315844,0.130565893,0.448854129,1.193956009,-1.012906587,-0.213823823,Male,Yes,-0.770315987,254.590915
276.8685045,-0.866168799,-1.661848367,0.264738758,-0.060137886,0.089076202,-0.129153482,0.477808563,1.024164933,-0.779923249,1.974099948,Male,Yes,-0.606181234,276.287342
-192.9054456,0.857889692,-0.803788588,0.013448217,0.160925554,-0.230198068,1.805730043,-1.524034381,1.221484357,0.903563651,-1.011530801,Fema,Yes,1.033578813,-192.2174848
148.3266026,0.618670335,0.350057467,-0.469784263,-0.079042873,0.092763879,-0.181128406,1.246373958,-0.815204388,-1.106779898,0.104198086,Male,Yes,-1.34428301,147.4478622
-330.8650702,-0.670023281,1.098273058,-0.253217367,-0.44360274,0.176892446,-1.088014541,-2.256250118,-1.940533397,1.001920704,0.867665218,Male,Yes,1.222673955,-330.8585918
-25.3862812,1.298111432,1.431471684,0.972262333,-0.032920693,-0.177810394,-1.085025119,0.516872179,-0.833231001,0.190649004,0.042358814,Fema,Yes,0.489415948,-25.45769293
4.706883135,-0.101374428,-0.562254829,-1.536919883,-1.53743761,0.309723825,-0.737456194,-0.683567545,0.92918181,0.414405877,-0.271260015,Male,Yes,0.357667489,4.58280743
75.74653224,0.698169739,0.141036732,-0.373168313,-0.437007713,0.024513232,1.989693078,-0.275108724,0.603676687,-0.417834436,1.477462787,Fema,Yes,-0.409557556,75.35784478
13.07009132,0.122531318,-0.589386702,-0.281575431,-0.200907533,1.896182229,-0.799786138,0.416099634,0.664144049,-0.335580644,-1.202475308,Fema,Yes,-0.429522849,13.3607263
-78.05653562,-0.283547529,-0.215307389,1.283534369,0.207747533,-0.249482929,0.495161337,-1.716756685,0.179905436,1.228572947,-0.149800443,Male,Yes,1.260165157,-78.25506443
208.1831418,0.015616021,-0.978051572,1.001158121,1.08477266,1.401752612,1.231653333,1.359046074,0.940284041,0.760896492,-0.492145821,Fema,Yes,0.536807246,207.8460388
-26.85227715,0.190311558,-1.401347293,-0.817493098,0.367544896,0.960693398,1.329062847,-0.683439767,1.8227236,-1.18468659,-1.461732688,Fema,Yes,-1.113594138,-27.00054942
60.25772674,-0.984446066,1.048546357,-0.801569495,-0.573164428,-0.612606524,0.326475683,0.97851934,0.169308098,-0.954363161,1.182571834,Fema,Yes,-1.085357618,60.20116765
-129.9109974,-1.368116424,0.833175284,1.313236893,-0.194305972,-0.52827854,0.462800628,-0.140098136,0.430823699,-0.811671001,-0.622890434,Fema,Yes,-0.595490088,-129.4574078
-45.08223927,-0.593520317,0.070774076,-0.343235054,-0.875154749,-0.784221383,0.731293621,-1.214217281,-0.340874411,-0.216532872,1.242493913,Male,Yes,-0.519929295,-44.92962311
162.6224515,2.190898013,1.45871475,-1.60473853,0.086176842,1.209850126,-1.406104771,0.539161274,-0.085614954,-0.390797996,0.100581209,Male,Yes,-0.337972524,162.3337079
6.719649724,0.042899986,0.367349871,-0.419252869,-1.832457327,-2.300358752,-3.017878321,0.536146923,-0.381228999,-0.743207663,0.454450089,Male,Yes,-0.842484478,6.50988285
-77.83938639,0.360744536,0.636151559,-2.447201705,-1.077302105,0.684312029,0.4527695,-1.263295836,0.78184729,1.305445411,0.227977839,Fema,Yes,1.564366723,-77.83641185
4.322711623,0.117515388,0.240197768,1.359029652,0.653622008,0.38160675,-0.052079582,0.557122751,0.284588592,-0.903472878,-0.111625923,Fema,Yes,-0.643857708,4.556751838
